fold,score,n_sample,source,sub_name,filename,accuracy_train,accuracy_test,hidden states T-3,hidden states T-2,hidden states T-1
0,0.6456568211141576,250,mixed_4,1,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.3597308397293091,0.5483335852622986,0.6245783567428589
0,0.7340667194876351,643,mixed_4,1,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.35515260696411133,0.5418991446495056,0.6121983528137207
0,0.6671309075969789,235,mixed_4,2,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.31270790100097656,0.49104002118110657,0.5676206946372986
0,0.6525124555025538,658,mixed_4,2,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.29774513840675354,0.46236416697502136,0.5405033826828003
0,0.525173408734373,170,mixed_4,3,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.26447707414627075,0.4217909872531891,0.5166618824005127
0,0.5372315443497804,723,mixed_4,3,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.23588386178016663,0.3908553421497345,0.48636767268180847
0,0.642549455326632,191,mixed_4,4,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.3220711648464203,0.5040361285209656,0.5782691240310669
0,0.6331272101275431,502,mixed_4,4,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.30618950724601746,0.4714459478855133,0.5469209551811218
0,0.7213064277135491,210,mixed_4,5,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.345083624124527,0.5315743684768677,0.6186052560806274
0,0.6931501579038701,683,mixed_4,5,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.33919456601142883,0.5329431891441345,0.6171537041664124
0,0.49648538712633716,150,mixed_4,6,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.1885940283536911,0.32117703557014465,0.41234099864959717
0,0.5628625877636589,743,mixed_4,6,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.17502430081367493,0.29278117418289185,0.37517037987709045
0,0.4867328846367532,150,mixed_4,7,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.20002828538417816,0.3280961513519287,0.43422287702560425
0,0.5347927828282628,743,mixed_4,7,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.20393769443035126,0.3441902697086334,0.4362718164920807
0,0.5999112537854405,161,mixed_4,8,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.2804110050201416,0.4460652470588684,0.5473363399505615
0,0.5654360507513034,687,mixed_4,8,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.28445014357566833,0.4596582353115082,0.551307201385498
0,0.582687504742133,186,mixed_4,10,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.14621102809906006,0.2350994497537613,0.28131774067878723
0,0.5419398388546097,707,mixed_4,10,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.14255161583423615,0.23016351461410522,0.2823694050312042
0,0.6434787535830906,171,mixed_4,11,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.2964601218700409,0.46267592906951904,0.5533238649368286
0,0.5525418736006003,722,mixed_4,11,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.2846100330352783,0.45647841691970825,0.5443812608718872
0,0.5619192753922851,256,mixed_4,12,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.2982487678527832,0.48052626848220825,0.5653088688850403
0,0.5602018025744626,637,mixed_4,12,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.290131151676178,0.45760801434516907,0.5432674288749695
0,0.6388942919709188,159,mixed_4,13,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.3290753662586212,0.5151007771492004,0.6028692126274109
0,0.6154481234916658,734,mixed_4,13,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.32284075021743774,0.5072303414344788,0.5928027629852295
0,0.6193218702488581,188,mixed_4,14,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.22237728536128998,0.35589906573295593,0.4219096899032593
0,0.5877849938581519,605,mixed_4,14,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.1561937779188156,0.2643880248069763,0.3439318835735321
0,0.37294796844308753,181,mixed_4,15,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.15740756690502167,0.27564743161201477,0.37272748351097107
0,0.40914390481890894,712,mixed_4,15,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.15412940084934235,0.27080038189888,0.36176425218582153
0,0.5857846579420554,169,mixed_4,16,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.23376843333244324,0.4026443064212799,0.48719456791877747
0,0.5655239508198633,724,mixed_4,16,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.25469011068344116,0.41423341631889343,0.5113276839256287
0,0.6327276606417068,151,mixed_4,17,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.2602265179157257,0.40667974948883057,0.48200830817222595
0,0.6682593753008896,742,mixed_4,17,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.26267319917678833,0.41430121660232544,0.4927304685115814
0,0.5755842045440749,202,mixed_4,18,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.27424463629722595,0.44786354899406433,0.5375128388404846
0,0.619488422929653,691,mixed_4,18,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.28703388571739197,0.45471468567848206,0.5412242412567139
0,0.5615360032581984,188,mixed_4,19,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.21078447997570038,0.3375941216945648,0.41494640707969666
0,0.5129007593878372,705,mixed_4,19,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.18612220883369446,0.3164089620113373,0.4036082625389099
0,0.5981939803166219,183,mixed_4,20,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.23331943154335022,0.37826046347618103,0.46688202023506165
0,0.543830358738725,710,mixed_4,20,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.2325703352689743,0.3801318407058716,0.4654466509819031
0,0.7074258207070707,8,mixed_4,8,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.3613978326320648,0.5711175799369812,0.6032508015632629
0,0.4216969727080021,37,mixed_4,8,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.32202771306037903,0.5006723403930664,0.5927777290344238
0,0.6778247220574573,206,mixed_4,9,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,0,0.1660466194152832,0.2507934868335724,0.2973134219646454
0,0.6528507415838714,687,mixed_4,9,../data/targets/mixed_4-point/data_Samaha_2017_exp3.csv,0,1,0.1629376858472824,0.2540801167488098,0.3054945170879364
0,0.408296130952381,16,mixed_4,1,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.10681666433811188,0.09269637614488602,0.19281357526779175
0,0.35301346256716526,233,mixed_4,1,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.06357001513242722,0.12288179993629456,0.16885894536972046
0,0.6336884500303618,60,mixed_4,2,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.23614881932735443,0.3671104609966278,0.45105984807014465
0,0.537047657500325,196,mixed_4,2,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.2089112401008606,0.34302592277526855,0.4184136688709259
0,0.436685795564472,37,mixed_4,3,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.17002078890800476,0.27375245094299316,0.3545338809490204
0,0.4542183191587231,219,mixed_4,3,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.11367838084697723,0.2070319801568985,0.2872712016105652
0,0.46945773524720896,19,mixed_4,4,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.029174434021115303,0.03528512269258499,0.044611454010009766
0,0.4551677301915439,240,mixed_4,4,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.012890401296317577,0.024603301659226418,0.03474985435605049
0,0.8068910256410257,10,mixed_4,5,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,-0.009552269242703915,-0.021026164293289185,0.00017508678138256073
0,0.5891143691240691,194,mixed_4,5,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.007732306607067585,0.015107769519090652,0.020718473941087723
0,0.4291451131125044,44,mixed_4,6,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.11614637076854706,0.2518076002597809,0.32922443747520447
0,0.490781005681665,149,mixed_4,6,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.12328654527664185,0.2095423936843872,0.29738715291023254
0,0.6571252204585538,26,mixed_4,7,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.23536404967308044,0.4254949986934662,0.5081339478492737
0,0.49411262545524964,247,mixed_4,7,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.25023674964904785,0.4133727252483368,0.5163705945014954
0,0.49537221961152883,30,mixed_4,10,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.0016250783810392022,0.05073557794094086,0.05479836463928223
0,0.5501500219316665,189,mixed_4,10,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.024763640016317368,0.04417429864406586,0.06868518143892288
0,0.6671626984126984,11,mixed_4,11,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.053269386291503906,0.041286639869213104,0.06746412068605423
0,0.33855455759927755,253,mixed_4,11,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.02127237431704998,0.04473710432648659,0.06829623878002167
0,0.5930753968253968,11,mixed_4,12,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,-0.009552269242703915,0.046495143324136734,0.032009780406951904
0,0.4174199526242981,252,mixed_4,12,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.03297751769423485,0.059265121817588806,0.08767745643854141
0,0.6275946969696969,31,mixed_4,13,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.013854460790753365,0.027289817109704018,0.04010097682476044
0,0.5291318503905713,241,mixed_4,13,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.04734709858894348,0.09377432614564896,0.13944004476070404
0,0.545318342648064,22,mixed_4,14,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.11923382431268692,0.1941070407629013,0.2501627504825592
0,0.5043125970450885,222,mixed_4,14,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.07971521466970444,0.14365172386169434,0.20072335004806519
0,0.47561327454010094,58,mixed_4,15,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.03894596919417381,0.09468605369329453,0.11921285092830658
0,0.5201897385642535,203,mixed_4,15,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.043583858758211136,0.07434696704149246,0.11342476308345795
0,0.5406585971821645,52,mixed_4,16,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.12115262448787689,0.222092404961586,0.278297483921051
0,0.4859895691838866,220,mixed_4,16,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.08504587411880493,0.1616755723953247,0.23923103511333466
0,0.5692428146472265,25,mixed_4,17,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,-0.009552269242703915,0.02001037634909153,0.05807933956384659
0,0.6888027700893142,231,mixed_4,17,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.013955513946712017,0.020519059151411057,0.024330170825123787
0,0.5175514342008798,32,mixed_4,18,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.1315765082836151,0.20389424264431,0.2737618684768677
0,0.5207679717832275,225,mixed_4,18,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.105153888463974,0.19401350617408752,0.26684433221817017
0,0.3492449874686716,27,mixed_4,20,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.12339212000370026,0.2515087127685547,0.3289722502231598
0,0.48899111906819404,232,mixed_4,20,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.17281855642795563,0.2996349632740021,0.3991091549396515
0,0.48595531938523007,39,mixed_4,21,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.03510848805308342,0.06208301708102226,0.1222391128540039
0,0.4918857609859769,208,mixed_4,21,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.048226501792669296,0.08888097107410431,0.11621051281690598
0,0.5513630832552516,56,mixed_4,22,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.04597759619355202,0.0637500137090683,0.08006658405065536
0,0.44544657247338926,193,mixed_4,22,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.028222203254699707,0.056543610990047455,0.0830298438668251
0,0.5351298705428411,64,mixed_4,23,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.10010502487421036,0.20801228284835815,0.29103124141693115
0,0.5369713660324367,144,mixed_4,23,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.13839685916900635,0.2377130687236786,0.32583141326904297
0,0.4640659896971485,53,mixed_4,24,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.12969322502613068,0.2483268827199936,0.33291923999786377
0,0.4780433346690147,181,mixed_4,24,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.13746346533298492,0.2409629374742508,0.332008957862854
0,0.3721285532426837,57,mixed_4,25,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.3130341172218323,0.514316976070404,0.6126380562782288
0,0.5539129870503542,166,mixed_4,25,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.2969551682472229,0.4774147868156433,0.5769098401069641
0,0.428846975393028,37,mixed_4,26,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.07905719429254532,0.14870643615722656,0.2250588834285736
0,0.4206111652302036,230,mixed_4,26,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.08648043870925903,0.1569395810365677,0.22340670228004456
0,0.5524885583524027,23,mixed_4,27,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.005470300558954477,0.056216463446617126,0.06362549215555191
0,0.40841290995515955,234,mixed_4,27,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.039836641401052475,0.07067293673753738,0.10320334881544113
0,0.45705945839874407,10,mixed_4,28,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.09858037531375885,0.21906757354736328,0.32177892327308655
0,0.4305979954034527,243,mixed_4,28,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.08321721851825714,0.1495514065027237,0.21207238733768463
0,0.6355511964886964,28,mixed_4,29,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.028338078409433365,0.08119695633649826,0.11942608654499054
0,0.6420857873339068,220,mixed_4,29,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.03759308159351349,0.06425792723894119,0.08870767802000046
0,0.42179487179487174,12,mixed_4,30,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.01924099028110504,0.09422384947538376,0.0883927270770073
0,0.3845113899673763,129,mixed_4,30,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.04195309802889824,0.08160819858312607,0.12260578572750092
0,0.5604052315282262,40,mixed_4,31,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.17891491949558258,0.31596556305885315,0.41266489028930664
0,0.4648062315484239,83,mixed_4,31,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.21410039067268372,0.36846426129341125,0.4661462604999542
0,0.5376230955035303,31,mixed_4,32,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.08217331022024155,0.19074979424476624,0.2774183750152588
0,0.4771019475258227,226,mixed_4,32,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.12742002308368683,0.2241109162569046,0.30737006664276123
0,0.49232976018690305,31,mixed_4,8,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.09476324915885925,0.16170373558998108,0.24001531302928925
0,0.4418408750353047,226,mixed_4,8,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.0728641077876091,0.13528500497341156,0.19020816683769226
0,0.7261904761904762,4,mixed_4,9,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,0,0.0768275111913681,0.20323574542999268,0.22125622630119324
0,0.5271932700353807,201,mixed_4,9,../data/targets/mixed_4-point/data_Xu_2019_Exp1.csv,0,1,0.09650322794914246,0.15984198451042175,0.20377646386623383
0,0.4749109008807285,33,mixed_4,1,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.2374291867017746,0.3820466697216034,0.49502697587013245
0,0.44675440632711483,132,mixed_4,1,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.24777007102966309,0.418416291475296,0.5195093750953674
0,0.45374514374514374,27,mixed_4,2,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.15026652812957764,0.24100391566753387,0.3181537389755249
0,0.3110150028571358,70,mixed_4,2,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.13781166076660156,0.28516343235969543,0.3990724980831146
0,0.3945423526713553,44,mixed_4,3,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.04846913740038872,0.12835444509983063,0.17334897816181183
0,0.4687250668787277,102,mixed_4,3,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.08653673529624939,0.14513292908668518,0.2092447131872177
0,0.5179102547176792,48,mixed_4,4,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.1366574466228485,0.20897750556468964,0.26834723353385925
0,0.6404214394608132,65,mixed_4,4,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.10266993194818497,0.18441860377788544,0.24715951085090637
0,0.6911474686028258,38,mixed_4,5,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.2788960337638855,0.44519689679145813,0.4947509765625
0,0.5242913013994939,97,mixed_4,5,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.18342603743076324,0.30252987146377563,0.3872358202934265
0,0.5562561255817835,49,mixed_4,7,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.2684868276119232,0.4313805103302002,0.5122383832931519
0,0.47552406738417535,95,mixed_4,7,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.22675207257270813,0.3850615620613098,0.4846789240837097
0,0.5111111111111111,40,mixed_4,10,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.1379026472568512,0.2770385146141052,0.35459378361701965
0,0.46292018714846617,96,mixed_4,10,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.2040099948644638,0.32539865374565125,0.4258301556110382
0,0.3860331837424137,38,mixed_4,11,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.07463748753070831,0.14127282798290253,0.23546725511550903
0,0.5314904454457716,88,mixed_4,11,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.09711158275604248,0.17745515704154968,0.25129234790802
0,0.5567968996679469,31,mixed_4,12,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.31788554787635803,0.47455859184265137,0.5518320798873901
0,0.4795073064090812,57,mixed_4,12,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.27664804458618164,0.4617701470851898,0.5699632167816162
0,0.4872104149708316,41,mixed_4,13,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.18383735418319702,0.3438508212566376,0.44437524676322937
0,0.5144924268977362,90,mixed_4,13,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.19977819919586182,0.31185734272003174,0.3943309485912323
0,0.4267259051504334,51,mixed_4,14,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.1303344964981079,0.21660736203193665,0.2826708257198334
0,0.45721784953956784,122,mixed_4,14,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,1,0.0938921570777893,0.16216924786567688,0.22031226754188538
0,0.467612842201658,41,mixed_4,15,../data/targets/mixed_4-point/data_Xu_2019_Exp2.csv,0,0,0.19057834148406982,0.32370880246162415,0.42272520065307617
